ObjectID,GlobalID,quadphotos_VisitCode,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,Unit_Plot,BEST_Treat,Species,StartCM,EndCM,Length_m,HeightClass,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor,,,
2235,835294f5-6bc6-4d9d-bc87-52c9d3b83202,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,QUGA,281,300,0.19,a,,19897315-9a51-4882-8350-e29b75e0ff1b,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-593,NA
1824,e1e6e742-465f-44f1-ade3-d79bd64399f3,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,QUGA,893,911,0.18,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1737,NA
1865,b6ef60d1-ce75-48a4-869b-1227670e5e0a,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,AMAL2,2648,2672,0.24,a,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,172,CHECK
1686,3527433a-7c85-476c-9f2c-238b79762802,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,QUGA,2500,2518,0.18,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2362,CHECK
2219,7fa8d1e1-480c-4433-bfc8-5f829cec3b2d,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,SYRO,156,178,0.22,a,,c226d256-fb51-40f0-82c7-a6be17f1c973,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-967,NA
2224,f5ae79e7-e7a0-4c2f-8577-637b46138d54,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,SYRO,1145,1167,0.22,a,,c226d256-fb51-40f0-82c7-a6be17f1c973,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1092,CHECK
2217,f850c324-8342-4953-95ab-c4bde75218f6,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,SYRO,75,89,0.14,a,,c226d256-fb51-40f0-82c7-a6be17f1c973,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,89,CHECK
4788,0852ceca-b5b0-4d5a-81d7-3dbb68dd2bf7,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,SYRO,0,13,0.13,a,,b1ca42c9-abc3-4a5a-b3fc-fd9e7f23e432,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,-1364,NA
1774,7fb2d9c5-6cc9-4a9e-8e9f-5b2a8e3f01fa,31,LonePine,Pre,Control,Yes,BEST,,31,BEST31,NA,QUGA,1377,1394,0.17,a,,ba787ef1-9f91-417a-9faf-b1e3b04690eb,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,334,CHECK
2209,6e5922f3-64a4-4158-a408-5acf590e3a83,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,SYRO,1060,1409,3.49,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-767,NA
1832,278caa8d-a5ff-449d-ba09-600aa18863ae,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,AMAL2,2176,2200,0.24,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-229,NA
2402,04463f27-dda4-4be1-b6c1-e135c518266d,43,LonePine,Pre,LTR,No,BEST,,43,BEST43,90_BA,ROWO,2429,2453,0.24,a,,b4532570-5f43-4f61-aea4-23b33b21c383,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,553,CHECK
1745,ab891388-a0fb-4e50-ab2a-387fff8c000f,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,QUGA,1900,1916,0.16,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-399,NA
1861,12630ed0-5bf4-4101-94a1-88edb19c45c6,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,QUGA,2315,2330,0.15,a,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,1972,CHECK
1221,594a6428-d25b-4c0d-a9fb-f13c0c024f93,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,AMAL2,358,382,0.24,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-888,NA
972,7a0f3f12-fabe-4ab9-908c-19508e337ac2,60,LonePine,Pre,LTR,Yes,BEST,,60,BEST60,90_BA,AMAL2,1270,1294,0.24,a,,06f83286-621b-46e0-b55b-4edfbd0b3c6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-515,NA
1743,5e5b5b41-3a4d-410f-9a10-9bd411c42cd8,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,QUGA,1809,1824,0.15,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,741,CHECK
1700,57b41180-175d-4a74-9b2b-f82002e5c83a,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,QUGA,1083,1097,0.14,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1097,CHECK
2214,061a21ec-51c4-49cb-b2d4-419b2916d3b9,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,SYRO,0,87,0.87,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-669,NA
1002,ab0098a9-469c-4c41-b7a9-b15efde1bb3a,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,AMAL2,756,780,0.24,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,570,CHECK
1650,3112d34c-6c9a-4fb7-8d85-c18e1d54aafe,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,QUGA,210,223,0.13,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1015,NA
1666,5f65b0af-1870-4fe1-abd1-f614ecfbf882,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,QUGA,1238,1251,0.13,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1724,NA
2187,b43d32fc-05f4-4e32-aeb6-1089b18f56a0,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,AMAL2,2975,3000,0.25,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,2217,CHECK
931,d32bf744-6e3c-4380-9b19-96320ae793b1,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,AMAL2,783,808,0.25,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2057,NA
2189,ea4ff19e-7fcf-4282-ba34-3c5428999c9b,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,SYRO,2865,2919,0.54,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,729,CHECK
2202,583f22b3-139e-4d13-8aef-ff4253ec02d1,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,SYRO,2190,2243,0.53,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,406,CHECK
4763,eec6c381-b349-4aa6-acc4-ec6086387b5b,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,QUGA,1837,1850,0.13,a,,19d8fe36-1656-4238-aa5e-679cc1ac204e,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,335,CHECK
2207,9e74bc3e-e5ce-4217-ba6b-bbb979bc476a,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,SYRO,1515,1560,0.45,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1416,CHECK
1647,5d75825c-8007-4da1-b144-5cdea6b4fb3c,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,QUGA,144,156,0.12,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2606,NA
1838,2ba62a3b-7315-4e8f-8794-d3de7270e66e,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,AMAL2,2762,2788,0.26,b,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,2788,CHECK
4811,eb138bb0-edd3-46fd-b87b-ccf0821f038c,34,LonePine,Pre,Control,Yes,BEST,,34,BEST34,NA,QUGA,0,11,0.11,a,,2791c5b0-ffea-4b54-b280-630bbfe9f5a9,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,-1294,NA
1668,2d29d059-0956-4eaf-a286-d4b89cc796e1,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,QUGA,1305,1315,0.1,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,603,CHECK
1610,d9e8b40b-7fc0-41c3-8aca-bf150cff1b09,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,AMAL2,712,738,0.26,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-442,NA
897,bbf876d4-eaa7-47a2-9ccf-41d0a09d9609,57,LonePine,Pre,LTR,No,BEST,,57,BEST57,70_BA,AMAL2,1180,1206,0.26,a,,7432b5f4-b90a-41a6-8086-78ae83c1d634,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell,,-1745,NA
2188,f6756b0b-7a3f-431b-a468-ee3bf6afb148,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,SYRO,2951,2976,0.25,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,223,CHECK
955,021d2b48-46c2-4100-90e3-bb83a59f7124,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,AMAL2,2753,2779,0.26,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,62,CHECK
2191,c94afdb7-da85-4440-97ac-ebbdebe242e0,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,SYRO,2717,2729,0.12,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,124,CHECK
1753,daed8589-b319-4c15-b717-874be615edc4,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,AMAL2,2605,2632,0.27,b,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-18,NA
2194,5916704c-cc44-4302-b471-d0c2867e3d93,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,QUGA,2650,2659,0.09,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1041,CHECK
1674,10a7e28e-c67a-45d5-8e6f-8a545887f019,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,AMAL2,1618,1645,0.27,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,315,CHECK
4823,12a82836-7ae1-4ccf-88aa-8f989da27684,34,LonePine,Pre,Control,Yes,BEST,,34,BEST34,NA,QUGA,1330,1338,0.08,a,,2791c5b0-ffea-4b54-b280-630bbfe9f5a9,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,-825,NA
1783,c4cc70cd-c0b1-4c7a-a971-8ec8f317a236,31,LonePine,Pre,Control,Yes,BEST,,31,BEST31,NA,QUGA,2163,2170,0.07,a,,ba787ef1-9f91-417a-9faf-b1e3b04690eb,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,1640,CHECK
4759,2869c4d6-795d-486a-befc-eb6822831c96,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,SYRO,530,640,1.1,a,,19d8fe36-1656-4238-aa5e-679cc1ac204e,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,-912,NA
1776,45dd3f13-106b-4316-bdba-6777cac9ff9a,31,LonePine,Pre,Control,Yes,BEST,,31,BEST31,NA,QUGA,1552,1558,0.06,a,,ba787ef1-9f91-417a-9faf-b1e3b04690eb,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,97,CHECK
1855,5728f751-b2a7-43ae-88ad-f137c5244048,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,QUGA,1461,1466,0.05,a,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1046,NA
1863,0f00861a-5c24-4015-908a-1ee963706af2,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,QUGA,2512,2516,0.04,a,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,1714,CHECK
1658,95cd7c29-a154-4827-9833-8b195b252db7,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,QUGA,802,806,0.04,b,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2004,NA
4768,9486e90c-ab2c-4463-ab97-019123e44b44,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,SYRO,2810,2870,0.6,a,,19d8fe36-1656-4238-aa5e-679cc1ac204e,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,785,CHECK
2237,5e15bc13-345f-4829-948a-33b903b5c635,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,SYRO,2085,2142,0.57,a,,19897315-9a51-4882-8350-e29b75e0ff1b,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,399,CHECK
2428,0ad8c47d-e8f4-4d3b-8d0e-3c5e49fcef07,44,LonePine,Pre,LTR,No,BEST,,44,BEST44,90_BA,AMAL2,1743,1770,0.27,a,,110a9e57-29a6-42fd-8723-725dc98e6829,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-450,NA
4765,81dc3473-fada-415d-84c7-8e2bb11202a0,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,SYRO,2220,2255,0.35,a,,19d8fe36-1656-4238-aa5e-679cc1ac204e,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,1347,CHECK
1614,298abb06-fa89-4783-99ce-908bf0233e2b,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,AMAL2,908,935,0.27,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,605,CHECK
888,0ac7d607-ae84-4fae-a5bb-d5f4073fa757,57,LonePine,Pre,LTR,No,BEST,,57,BEST57,70_BA,AMAL2,330,357,0.27,a,,7432b5f4-b90a-41a6-8086-78ae83c1d634,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell,,-1303,NA
1711,244c9343-ab7a-44c9-b1ac-dd222675dac8,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,QUGA,1660,1662,0.02,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-909,NA
1836,1f06c8b8-e860-492b-a9cc-2326ba9bb9b1,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,QUGA,2571,2572,0.01,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,987,CHECK
1673,d46ae481-8563-4304-ab17-f99ea8e9c5ed,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,PRVI,1585,1613,0.28,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,848,CHECK
2354,b8c7a748-170c-4dc9-921c-8e02c6bb2486,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,AMAL2,765,793,0.28,b,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,366,CHECK
1199,8fd62c85-0957-4d59-bd8c-5d9d4506f121,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,AMAL2,427,455,0.28,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-675,NA
2015,f15a3f7a-7343-4f64-9f29-70467b9fdda0,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,QUGA,1130,1375,2.45,b,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,825,CHECK
2018,8bf6ca62-aaa5-4962-a43f-4d4671effaca,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,QUGA,550,750,2,b,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,-200,NA
2016,474f20a7-f056-49df-83b3-b1e8d60647b6,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,SYRO,950,1135,1.85,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,695,CHECK
2019,9c7ef116-f90f-4867-8a5d-9c2f3a440bcf,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,QUGA,440,520,0.8,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,-990,NA
2013,bc211211-ea04-4d45-b671-400d20d98aa8,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,QUGA,1510,1570,0.6,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,570,CHECK
1132,89e2cea7-a39c-48e5-ba92-c84789055ff1,59,LonePine,Pre,LTR,Yes,BEST,,59,BEST59,70_BA,AMAL2,1000,1028,0.28,a,,34af3a7e-b209-4049-94db-b8feb6b8a18d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,218,CHECK
2017,5efdcdf7-7607-4a23-925f-ade8cb6f4251,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,QUGA,810,860,0.5,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,-1403,NA
1041,dfd4fc28-240d-43ff-8f98-11b6535d8195,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,AMAL2,2263,2291,0.28,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,550,CHECK
2205,3b357f85-4216-41a4-90ea-04daec5c7570,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,PRVI,1741,1770,0.29,b,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1480,CHECK
2021,3d390403-6e58-4a5d-ad47-e4b728129dac,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,SYRO,290,320,0.3,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,-1636,NA
1143,b1400ee8-619b-49b5-b93c-ad22a8fc5172,59,LonePine,Pre,LTR,Yes,BEST,,59,BEST59,70_BA,AMAL2,1956,1985,0.29,a,,34af3a7e-b209-4049-94db-b8feb6b8a18d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-855,NA
2010,8840be78-b2d9-4d01-89b4-2c6fad8ce82f,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,QUGA,2840,2860,0.2,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,2244,CHECK
1113,4c852432-5c67-4517-bc19-541575841a9b,64,LonePine,Pre,LTR,Yes,BEST,,64,BEST64,90_BA,AMAL2,616,645,0.29,a,,52378193-4588-4090-94c3-ec22e05c70cd,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,505,CHECK
2023,2c0aabb9-2fc1-4ff5-92c4-0368f4aee743,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,SYRO,140,150,0.1,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,-2570,NA
2365,5e5323d3-ae3d-4687-8bda-9108507ddf9a,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,2720,3000,2.8,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,2016,CHECK
2355,fd41277b-9945-4557-ae34-3538a3f57163,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,984,1252,2.68,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,717,CHECK
2352,bcf2411a-a00a-453e-a197-8f6880475f06,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,535,760,2.25,b,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-1510,NA
2362,9f436d6e-04bf-439a-ac21-069545696bba,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,2270,2436,1.66,b,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,946,CHECK
2014,e4e18a36-0221-47a3-bc04-ddd2402c89f4,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,AMAL2,1490,1520,0.3,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,1456,CHECK
2348,e5574060-ed5c-47ed-a972-4f6a16c25919,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,64,203,1.39,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-1350,NA
2356,bcf1649c-706c-4fe4-ba07-ddbd01707281,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,SYRO,1553,1680,1.27,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-1160,NA
2366,97dbdbe0-337a-4a13-bb16-6c6595725e3b,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,2840,2932,0.92,b,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,1350,CHECK
1277,175141be-bb4c-4611-a3fe-16a7a36976db,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,AMAL2,1582,1612,0.3,a,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1132,CHECK
2351,8b5f31b9-a267-4433-84e1-b97488cc5529,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,480,549,0.69,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-1462,NA
2359,9777eaab-5349-440f-bc33-e1e17fde9537,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,SYRO,2011,2075,0.64,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,2075,CHECK
2347,cfb75a75-44b8-4757-a120-c114f03a8ba6,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,SYRO,0,63,0.63,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-2368,NA
2363,ce9de853-4cfc-4ca3-8518-2d323f0421aa,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,2431,2481,0.5,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,260,CHECK
2361,b52cdba8-7fb4-4d50-ab78-cb0cdad649ab,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,2221,2266,0.45,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-119,NA
1633,e77b35ae-350a-48f9-923c-51c249d30a0d,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,AMAL2,2385,2415,0.3,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2212,CHECK
2349,41f00ca0-d60d-4638-af07-bd4d7c482470,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,203,235,0.32,b,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-1927,NA
1719,a8a94a6b-968d-445d-a432-a02be2a58d3e,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,AMAL2,2162,2193,0.31,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,28,CHECK
2360,d55c7df1-5a40-4bbc-ba67-3b9b69df6470,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,QUGA,2165,2189,0.24,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,416,CHECK
