ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Number of hits,Species,Canopy Class,PercentCover,Clump,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
943,63a0d2d1-8819-497a-bc2a-43840dcd7f49,LonePine,Pre,STS,No,Ormiston,,310,NA,5,PIPO,Codom,16.66666667,3,,b310971d-93a4-4192-a074-0c60a539be62,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
944,b6f8106b-3712-4c59-a6f1-43edd7f1d8c1,LonePine,Pre,STS,No,Ormiston,,310,NA,5,PIPO,Codom,16.66666667,1,,b310971d-93a4-4192-a074-0c60a539be62,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
954,ed7ed2ab-8afb-4fde-9c37-394c98622294,LonePine,Pre,STS,No,Ormiston,,311,NA,3,PIPO,Codom,10,3,,80193d5a-0bf1-4b54-b153-01942380bbd5,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
955,03b29dee-3dc1-4a14-a4ee-d25c7216ec9f,LonePine,Pre,Ferris,Yes,Ormiston,,311,NA,8,PIPO,Codom,26.66666667,1,,80193d5a-0bf1-4b54-b153-01942380bbd5,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
939,20b377a9-4c8d-4d10-9716-15110d587155,LonePine,Pre,STS,No,Ormiston,,312,NA,2,PIPO,Codom,6.666666667,5,,4246fa6c-2e34-41c8-ac21-8bd2bf701816,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
959,be6ed34b-5e38-462f-9b4e-dd9f5a9deef4,LonePine,Pre,STS,No,Ormiston,,313,NA,17,PIPO,Codom,56.66666667,1,,8dde97e4-fca6-4c87-ba31-b5dacb9124ad,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
936,c207985e-7197-4bf6-8acc-94a391f09ee4,LonePine,Pre,STS,No,Ormiston,,314,NA,10,QUGA,Midstory,33.33333333,10,,560e9d93-bd9f-4873-9074-6a2c7be63cfb,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
903,5c606ebd-d2ea-4c18-82c2-52076fa1a520,LonePine,Pre,STS,No,Ormiston,,315,NA,4,PIPO,Codom,13.33333333,1,,b77c474c-25ca-401b-961f-868775921b0b,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
882,2055f325-2a78-49ae-935c-5ae8ba4480ea,LonePine,Pre,STS,No,Ormiston,,316,NA,3,PIPO,Codom,10,2,,c0bec933-3650-4577-ab73-61f3e119e662,9/17/2020 20:07,MSI.forest,9/17/2020 20:07,MSI.forest
883,805fcc5d-597b-4a6e-8245-6c1a6b952296,LonePine,Pre,STS,No,Ormiston,,316,NA,2,PIPO,Codom,6.666666667,3,,c0bec933-3650-4577-ab73-61f3e119e662,9/17/2020 20:07,MSI.forest,9/17/2020 20:07,MSI.forest
881,0f8601e8-0ff6-451a-a027-2522a44ac241,LonePine,Pre,STS,No,Ormiston,,316,NA,5,PIPO,Codom,16.66666667,1,,c0bec933-3650-4577-ab73-61f3e119e662,9/17/2020 20:07,MSI.forest,9/17/2020 20:07,MSI.forest
887,68a089bf-37d3-47c3-81db-316364a42516,LonePine,Pre,STS,No,Ormiston,,317,NA,5,PIPO,Codom,16.66666667,1,,380a99ff-b542-4671-9031-9d34ff5b3399,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
892,f2164d09-4b02-430e-8ea9-759df47dcb60,LonePine,Pre,STS,No,Ormiston,,319,NA,5,PIPO,Codom,16.66666667,2,,17b7d38f-d012-4d9c-be9f-a4ca13295cdf,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
893,706096fa-63ad-48e5-aa0a-aa05c9e24638,LonePine,Pre,STS,No,Ormiston,,319,NA,10,PIPO,Codom,33.33333333,1,,17b7d38f-d012-4d9c-be9f-a4ca13295cdf,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
918,b148386d-167b-407c-93c9-191c55db9aa4,LonePine,Pre,STS,No,Ormiston,,321,NA,5,PIPO,Midstory,16.66666667,3,,99e5b41e-3750-42fa-9334-3a93fcce2bc4,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
920,e735a162-5e84-4fd4-bb79-7bfad5196821,LonePine,Pre,STS,No,Ormiston,,321,NA,5,PIPO,Codom,16.66666667,3,,99e5b41e-3750-42fa-9334-3a93fcce2bc4,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
919,b45abb50-cf34-48bd-810b-4f9b4b52dc2a,LonePine,Pre,STS,No,Ormiston,,321,NA,6,PIPO,Codom,20,7,,99e5b41e-3750-42fa-9334-3a93fcce2bc4,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
921,b5e044fa-d7b1-4f48-b0fc-17fbf191239a,LonePine,Pre,STS,No,Ormiston,,321,NA,4,PIPO,Codom,13.33333333,1,,99e5b41e-3750-42fa-9334-3a93fcce2bc4,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
49,f9430a3a-6ce9-400f-a0d7-d9dbbf52f667,LonePine,,,,,,,,2,AMAL,Codom,6.666666667,16,AMAL2,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
53,5b430d91-e5ef-48db-b1db-fabaf648f6e6,LonePine,,,,,,,,10,PIPO,Codom,33.33333333,0,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
466,82f688fe-1ccc-450b-9475-ef8cf722f794,LonePine,,,,,,,,8,PIPO,Codom,26.66666667,2,,e6f45ff3-fe97-44c1-8d56-0108b70d417b,8/11/2020 2:29,MSI.swindell,8/11/2020 2:29,MSI.swindell
467,43477cae-b483-4cf8-bdb9-e5581ff89b42,LonePine,,,,,,,,2,PIPO,Midstory,6.666666667,2,,e6f45ff3-fe97-44c1-8d56-0108b70d417b,8/11/2020 2:29,MSI.swindell,8/11/2020 2:29,MSI.swindell
47,b2f0d33c-8299-4869-a4f8-6ef1067a9cbd,LonePine,,,,,,,,1,QUGA,Codom,3.333333333,3,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
48,6728ad0c-3e49-471b-8645-a4b26c62727e,LonePine,,,,,,,,2,QUGA,Codom,6.666666667,4,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
55,415f1c9b-c82a-4dc8-ac28-78f4272119e8,LonePine,,,,,,,,1,QUGA,Codom,3.333333333,6,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
465,cfd43353-c9b1-4a11-bff9-ba66fbb80538,LonePine,,,,,,,,5,QUGA,Midstory,16.66666667,6,,e6f45ff3-fe97-44c1-8d56-0108b70d417b,8/11/2020 2:29,MSI.swindell,8/11/2020 2:29,MSI.swindell
51,5ce5026d-efdb-47df-9046-2a6e672205de,LonePine,,,,,,,,1,QUGA,Codom,3.333333333,8,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
52,97c8cc81-9a75-42a7-b0e5-83e96da8b4e5,LonePine,,,,,,,,1,QUGA,Codom,3.333333333,8,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
56,3a1b508f-7050-438d-b1aa-8088f2ee42a7,LonePine,,,,,,,,2,QUGA,Codom,6.666666667,9,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
464,e761897b-ebad-42c7-933a-0089f47b824f,LonePine,,,,,,,,2,QUGA,Midstory,6.666666667,9,,e6f45ff3-fe97-44c1-8d56-0108b70d417b,8/11/2020 2:29,MSI.swindell,8/11/2020 2:29,MSI.swindell
57,71c13f9b-be36-48f8-a030-78f6515d1cb2,LonePine,,,,,,,,1,QUGA,Codom,3.333333333,10,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
50,6e7e127a-87cf-44d3-b6c1-c90ee5c1b91c,LonePine,,,,,,,,1,QUGA,Codom,3.333333333,13,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
54,f81a7ee5-2fa3-43f0-848c-c0caece13d76,LonePine,,,,,,,,1,QUGA,Codom,3.333333333,17,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
